Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.smca.com,74-2266181,https://www.facebook.com/St-Michaels-Catholic-Academy-182358441786806/,St. Michael's Catholic Academy,"3000 Barton Creek Boulevard,Austin, Texas 78735",https://twitter.com/SMCACrusaders,512-328-2323,sjernigan@smca.com,https://www.instagram.com/smcacrusaders/
www.sotx.org,74-1998367   ,https://www.facebook.com/specialolympicstx,Special Olympics Texas,"1804 Rutherford Lane,Austin, Texas 78754",https://twitter.com/SOTexas,512-491-2927,cshelton@sotx.org,https://@specialolympicstx
www.preservationaustin.org/,74-6060685,https://www.facebook.com/PreservationAustin,Preservation Austin,"PO Box 2113,Austin,  78768",https://twitter.com/PreservationAus,512-474-5198,info@preservationaustin.org,https://www.instagram.com/preservationaustin/
www.sparksforsuccess.org,81-3402046,https://www.facebook.com/SparksForSuccess/?notif_t=page_invite_accepted&notif_id=1482711680080651,Sparks for Success!,"PO Box 660204,Austin,  78766-7204",https://twitter.com/Sparks4Success,512-659-6409,Cynthia@SparksForSuccess.org,
www.southpop.org,20-2669744,https://www.facebook.com/SouthPopATX,South Austin Popular Culture Center,"1516-B South Lamar Blvd,Austin, Texas 78704",https://twitter.com/SouthPopATX,512-440-8318,Megan@southpop.org,
www.songwritingwithsoldiers.org,26-1626709,https://www.facebook.com/SongwritingWithSoldiers,SongwritingWith:Soldiers,"Barton Oaks Plaza 2,Austin,  78746",https://twitter.com/songwritingwith,512-387-5857,info@songwritingwithsoldiers.org,
www.socowomenschorus.org,46-0670588,https://www.facebook.com/SoCoWomensChorus/,SoCo Women's Chorus,"13492 Research Blvd,Austin,  78750-2254",https://@SoCoWoCho,512-442-1190,socowomenschorus@gmail.com,
www.ssvdp.org,74-2763690,https://www.facebook.com/ssvdp,Society of St. Vincent de Paul - Diocesan Council of Austin,"PO Box 81511,Austin,  78708",https://twitter.com/SVDPAustin,512-251-6995,katie@ssvdp.org,https://SSVDP_ATX
www.saprc.org,26-4626842,https://www.facebook.com/SouthAustinPRC,South Austin Pregnancy Resource Center,"PO Box 90098,Austin,  78709",https://www.twitter.com/SouthAustinPRC,512-447-7800,angela@saprc.org,
soccerassist.org/,47-2922753,https://www.facebook.com/SoccerAssistATX/,Soccer Assist,"2212 East Windsor,Austin,  78703",https://twitter.com/soccerassistatx,512-627-4042,arochlen@austin.utexas.edu,
www.rubysrainbow.org,45-3730204,https://www.facebook.com/RubysRainbow,Ruby's Rainbow,"PO Box 153095,Austin, Texas 78715",https://twitter.com/RubysRainboworg,512-879-7801,Liz@rubysrainbow.org,
austin.royalfamilykids.org/,74-2773217,https://www.facebook.com/rfkcaustin/,Royal Family Kids of Austin,"2700 Northland Drive,Austin,  78756",,979-595-5629,rfkc.atx@gmail.com,
www.rrisdeducationfoundation.org,74-2488709,https://www.facebook.com/RoundRockISDPartnersInEducationFoundation/,Round Rock ISD Education Foundation ,"595 Round Rock West Drive, Suite 404,Round Rock, Texas 78681",https://@RRISD_PIEF,512-464-5600,rrisdpief@rrisdeducationfoundation.org,
www.rrasc.org,74-2454410,,ROUND ROCK AREA SERVING CENTER,"PO Box 5006,Round Rock,  78683-5006",,512-244-2431,LORI_C_SCOTT@YAHOO.COM,
www.rudemechs.com,74-2885150,https://www.facebook.com/rudemechs,Rude Mechanicals,"The Off Center,Austin, Texas 78702",https://twitter.com/RudeMechs,512-476-7833,info@rudemechs.com,https://instagram.com/rudemechs
www.rosedaleproud.org,74-2898438,https://www.facebook.com/RosedaleRide,Rosedale Foundation,"2117 W 49th St,Austin, Texas 78756",,512-414-1139,aleavens31@gmail.com,
www.rrca-tx.org,27-3922644,https://www.facebook.com/roundrockchristianacademy/?hc_ref=SEARCH&fref=nf,Round Rock Christian Academy,"301-A N. Lake Creek Drive,Round Rock, Texas 78681",,512-255-4491,stephanieseverson@rrca-tx.org,
www.rmhc-ctx.org,74-2277664,https://www.facebook.com/rmhcctx,RONALD MCDONALD HOUSE CHARITIES OF CENTRAL TEXAS,"1315 Barbara Jordan Blvd.,Austin, Texas 78723",https://twitter.com/RMHCCTX,512-628-5931,lgarcia@rmhc-ctx.org,
www.rivercityhopestreet.org,74-2909657,https://facebook.com/rivercityhopestreet,River City Hope Street,"1150 S Bell Blvd #3,Cedar Park, Texas 78613",https://twitter.com/HopeStreetATX,512-909-9166,chrisrowley@sbcglobal.net,
www.restoretransformaustin.org,45-3537224,https://www.facebook.com/restorationtransformation,Restore Transform,"1003 Adventure Ln,Cedar Park, Texas 78613",,512-221-1939,info@restoretransformaustin.org,
www.reworkproject.org,26-2979556,https://www.facebook.com/reworkproject/,ReWork Project,"4201 S. Congress Ave, Suite 303,Austin, Texas 78745",https://twitter.com/reworkpro,512-766-2973,allison@reworkproject.org,https://www.instagram.com/reworkpro/
www.restorefostercare.org,80-0329998,https://www.facebook.com/restorefostercare/?ref=bookmarks,Restore Foster Care,"313 E. Anderson Ln. Building 3 Suite 100,Austin, Texas 78752",https://twitter.com/FosterCareFTCN,206-372-8127,info@restorefostercare.org,https://www.instagram.com/restorefostercare/
www.saintlouisehouse.org,74-2968167,https://www.facebook.com/saintlouisehouse,Saint Louise House,"P.O. Box 150637,Austin,  78715",https://www.twitter.com/stlouisehouse,512-302-0027,dswincher@saintlouisehouse.org,
www.rstx.org,75-1618251,https://www.facebook.com/RSTAustin,"Refugee Services of Texas, Inc.","500 E. St. Johns Ave., Ste. 1.280,Austin, Texas 78752",https://twitter.com/RST_Austin,512-472-9472,kdodson@rstx.org,https://www.instagram.com/refugeeservicesoftexas/
www.simsfoundation.org,74-2766013,https://www.facebook.com/simsfoundation,SIMS Foundation,"PO Box 2152,Austin,  78768",https://twitter.com/simsfoundation,512-472-1008,heather@simsfoundation.org,
www.rls.org,56-1784846,https://www.facebook.com/RLSFoundation/,Restless Legs Syndrome Foundation,"3006 Bee Caves Rd. ,Austin, Texas 78746",https://twitter.com/RLSFoundation,512-366-9109,info@rls.org,https://www.instagram.com/rlsfoundation
shoalcreekconservancy.org,46-2705100,https://facebook.com/shoalcreekconservancy,Shoal Creek Conservancy,"PO Box 11520,Austin,  78711",https://twitter.com/shoalcc,512-474-2412,info@shoalcreekconservancy.org,https://www.instagram.com/shoalcreekconservancy/
www.shadowcats.net,75-3152265,https://www.facebook.com/ShadowCatsRescue,Shadow Cats Rescue,"PO Box 720,Round Rock,  78680",https://twitter.com/ShadowCatsTexas,512-922-9106,info@shadowcats.net,
www.servicedogs.org,76-0260567,https://www.facebook.com/Ilikeservicedogs,"Service Dogs, Inc.","4925 Bell Springs Rd.,Dripping Springs, Texas 78620",https://twitter.com/TxServiceDogs,512-858-1495,office@servicedogs.org,
pphatx.org,74-1934031,https://www.facebook.com/pphatx/,Pregnancy & Postpartum Health Alliance of Texas (PPHA),"P. O. Box 45,McNeil,  78651",,512-762-6887,info@pphatx.org,
www.shalomaustin.org/campaign,74-1469465,https://www.facebook.com/JewishAustin,Shalom Austin,"7300 Hart Lane,Austin, Texas 78731",https://twitter.com/shalomaustin,512-735-8014,amy.hyman@shalomaustin.org,https://www.instagram.com/jewishfederationaustin
sosalliance.org,74-2659159,https://www.facebook.com/sosalliance,Save Our Springs Alliance,"905 W. Oltorf, Suite A,Austin, Texas 78704",https://twitter.com/sosalliance,512-477-2320,pat@sosalliance.org,
scareforacure.org,20-8473150,https://www.facebook.com/scareforacure,SCARE FOR A CURE,"PO Box 152890,Austin,  78715",https://www.twitter.com/SCAREforaCURE,512-913-3063,fundraising@scareforacure.org,
www.scopeusa.org,20-2772242,https://www.facebook.com/supportscope,SCOPE,"108 WEST 39TH ST., 15TH FLOOR ,New York, New York 10018",https://twitter.com/supportscope,212-627-4097,blake@socialsummercamp.com,https://instagram.com/supportscope
www.savemuny.com,74-1934031,https://www.facebook.com/savemuny,Save Muny,"315 Guadalupe St #300,Austin,  78751",https://twitter.com/savemuny,512-689-2798,savemunyaustin@gmail.com,https://instagram.com/savemuny
www.seedlingfoundation.org,74-2841791,https://www.facebook.com/SeedlingFoundation,Seedling Foundation,"8001 Centre Park Drive,Austin, Texas 78754",https://twitter.com/SeedFound,512-323-6371,gcoates@seedlingfoundation.org,https://www.instagram.com/seedfound/
salvagevanguard.org/,74-2759503,https://www.facebook.com/salvagevanguard,Salvage Vanguard Theater,"1110 Barton Springs Rd,Austin, Texas 78704",https://twitter.com/salvagevanguard,512-474-7886,jenny@salvagevanguard.org,
www.theshm.org,74-2570190,https://www.facebook.com/theshm.org,Samaritan Health Ministries,"700(A) West Whitestone Blvd,Cedar Park, Texas 78613",,512-331-5828,epratt@theshm.org,
www.tifa.org,47-4627957,https://www.facebook.com/pages/Tifa-Texas-Inmate-Families-Association/770063183049118?fref=ts,Texas Inmate Families Association ( TIFA),"PO Box 300220,Austin,  78703",,512-371-0900,tifa@tifa.org,
www.samaritan-center.org,74-1832864,https://www.facebook.com/SamaritanCounselingCenterAustin,Samaritan Center,"8956 Research Blvd,Austin, Texas 78758",,512-451-7337,masa@samaritan-center.org,
www.tfn.org,74-2788317,https://www.facebook.com/texasfreedomnetwork,Texas Freedom Network Education Fund,"P.O. Box 1624,Austin,  78767",https://www.twitter.com/tfn,512-322-0545,rachel@tfn.org,https://www.instagram.com/txfreedomnetwork
www.txgunsense.org,46-2247262,https://www.facebook.com/txgunsense,Texas Gun Sense,"PO Box 92722,Austin,  78709-2722",https://twitter.com/txgunsense,512-565-4480,andrea@txgunsense.org,
www.sammyshouse.org,74-2985152,https://www.facebook.com/sammyshouseaustin,Sammy's House ,"2415 Twin Oaks Drive ,Austin, Texas 78757",https://twitter.com/SammysHouseTX,512-453-5258,sammyshousedev@gmail.com,
https://www.texashuskyrescue.org/,38-3799528,https://www.facebook.com/TexasHuskyRescue,"Texas Husky Rescue, Inc.","P.O. Box 118891,Carrollton,  75007",https://twitter.com/txhuskyrescue,877-894-8759,patty@texashuskyrescue.org,https://www.instagram.com/txhuskyrescue/
www.texasfolklife.org,74-2360058,https://www.facebook.com/texasfolklife,Texas Folklife,"1708 Houston St.,Austin, Texas 78756",https://www.twitter.com/texasfolklife,512-441-9255,info@texasfolklife.org,
www.texashumaneheroes.org,74-2069592,https://www.facebook.com/TexasHumaneHeroes,Texas Humane Heroes ,"10930 E. Crystal Falls Parkway,Leander, Texas 78641",https://twitter.com/HumaneHeroes,512-260-3602,giving@texashumaneheroes.org,https://www.instagram.com/texashumaneheroes/
www.tcfv.org,06-1826451,https://www.facebook.com/TexasCouncilonFamilyViolence,Texas Council on Family Violence,"P.O. Box 163865,Austin,  78716",https://twitter.com/TCFV_CEO/,512-794-1133,dohlemacher@tcfv.org,
www.fairdefense.org,38-3740913,https://www.facebook.com/TexasFairDefenseProject,Texas Fair Defense Project,"314 E. Highland Mall Blvd.,Austin, Texas 78752",https://twitter.com/FairDefense,512-637-5220,tforbes@fairdefense.org,
www.texascjc.org,74-2969471,https://www.facebook.com/TexasCJC,Texas Criminal Justice Coalition,"1714 Fortview Road, Suite 104,Austin, Texas 78704",https://twitter.com/TexasCJC,512-441-8123,Jschurk@texascjc.org,
www.tdasf.org,74-2897487,https://www.facebook.com/tdasf,Texas Dental Association Smiles Foundation,"1946 S. IH-35,Austin, Texas 78704",https://www.twitter.com/TDA_Smiles,512-448-2441,tracim@tda.org,https://www.instagram.com/tda_smiles
early-music.org/,20-2285874,https://www.facebook.com/TexasEarlyMusicProject,Texas Early Music Project,"2905 San Gabriel,Austin,  78705",https://twitter.com/TXEarlyMusic,512-377-6961,admin@early-music.org,
www.tcadp.org,76-0618574,https://www.facebook.com/tcadp,Texas Coalition to Abolish the Death Penalty - TCADP,"2709 S Lamar Suite 109,Austin, Texas 78704",https://twitter.com/TCADPdotORG,512-441-1808,khoule@tcadp.org,https://www.instagram.com/tcadp/
meadowscenter.txstate.edu,74-1982979,https://www.facebook.com/MeadowsCenterforWaterandtheEnvironment/,"Texas State University Development Foundation, Benefiting The Meadows Center for Water and the Environment","The Meadows Center for Water and the Environment,San Marcos, Texas 78666",https://twitter.com/MeadowsC4Water,512-245-9200,meadowscenter@txstate.edu,https://www.instagram.com/themeadowscenter/
www.texascivilrightsproject.org,74-1995879,https://www.facebook.com/TexasCivilRightsProject,"Texas Civil Rights Project (Oficina Legal del Pueblo Unido, Inc.)","1405 Montopolis Drive,Austin,  78741",https://twitter.com/txcivilrights,512-474-5073,development@texascivilrightsproject.org,
www.texasrowingforall.org,90-0500191,https://www.facebook.com/texasrowingforall,Texas Rowing For All,"1802 Rockland Dr,Austin ,  78748",,219-781-9870,tony@texasrowingcenter.com,
www.texasramps.org,33-1139484,https://www.facebook.com/TexasRamps,Texas Ramp Project,"P.O. Box 832065,Richardson,  75083-2065",,512-761-8894,info@texasramps.org,
https://www.texasriverschool.org,74-2714186,https://www.facebook.com/TexasRiverSchool,Texas River School,"2000 S. 7th Street,Austin, Texas 78704",https://twitter.com/TX_River_School,512-289-0750,joe@texasriverschool.org,https://www.instagram.com/texasriverschool
www.texasperformingarts.org,74-1587488,https://www.facebook.com/texasperformingarts,Texas Performing Arts,"PO Box 7818,Austin,  78713",https://twitter.com/TXPerfArts,512-471-2738,sgerson@texasperformingarts.org,
txp2p.org,60-0001527,,Texas Parent to Parent,"1805 Rutherford Lane,Austin,  78754",,512-458-8600,Laura@txp2p.org,
www.txcampaign.org,26-4012273,https://www.facebook.com/txcampaign/,Texas Campaign to Prevent Teen Pregnancy,"208 W. 14th Street, Ste. 102,Austin,  78701",https://twitter.com/TexasCampaign,303-505-7355,lorraine@txcampaign.org,
www.txmost.org,77-0615845,https://www.facebook.com/pages/Austin-Planetarium/280388248684669,Texas Museum of Science & Technology,"1220 Toro Grande,Cedar Park, Texas 78613",https://twitter.com/TXMOST,512-961-5333,jgowan@txmost.org,https://www.instagram.com/txmost
www.tlcvef.org/,74-2936705,https://www.facebook.com/TLCV,Texas League of Conservation Voters Educational Fund,"PO Box 13558,Austin ,  78711",https://twitter.com/TLCV,512-477-4424,elizabeth@tlcv.org,
www.tsdfoundation.org,20-1867184,https://www.facebook.com/LanguageForAll,Texas School for the Deaf Foundation,"PO Box 42727,Austin,  78704",https://twitter.com/_LanguageForAll,512-462-5750,carol@tsdfoundation.org,
www.texaslandconservancy.org,75-1825883,https://www.facebook.com/texaslandconservancy,Texas Land Conservancy,"P.O. Box 162481,Austin,  78716",https://www.twitter.com/TexasLands,512-301-6363,amber@texaslandconservancy.org,https://www.instagram.com/texaslandconservancy/
www.utexas.edu/tmm/,74-1587488,https://www.facebook.com/pages/Texas-Memorial-Museum/109934214971,Texas Memorial Museum,"2400 Trinity Street ,Austin,  78712-1621",https://twitter.com/@TexasMemMuseum,512-232-5511,p.owen@austin.utexas.edu,
pelotonu.org,46-0920019,https://www.facebook.com/PelotonU,PelotonU,"500 E St. John's Ave,Austin, Texas 78752",https://twitter.com/PelotonU,512-553-2338,hudson@pelotonu.org,https://www.instagram.com/pelotonu
www.pegasusschool.net,74-2569814,,"Pegasus Schools, Inc.","896 Robin Ranch Road,Lockhart, Texas 78644",,512-432-1678,clinton.mohle@pegasusschool.net,
www.austinpcc.org,23-7087608,https://www.facebook.com/austinpcc,People's Community Clinic,"1101 Camino La Costa,Austin, Texas 78752",https://www.twitter.com/austinpcc,512-684-1712,fundraising@austinpcc.org,https://www.instagram.com/peoplescommunityclinic
www.mammajammaride.org,27-3831103,https://www.facebook.com/MammaJammaRide,Texas Mamma Jamma Ride,"PO Box 302106,Austin,  78703",https://twitter.com/MammaJammaRide,512-297-7740,marion@mammajammaride.org,https://www.instagram.com/mammajammaride/?hl=en
www.peasepark.org,46-2388316,https://www.facebook.com/PeaseParkConservancy,Pease Park Conservancy,"PO Box 50065,Austin,  78763",https://twitter.com/PeasePark,512-777-1632,info@peasepark.org,https://www.instagram.com/peasepark/
www.pawsofaustin.org,04-3774629,https://www.facebook.com/paws.d.rescue?fref=ts&ref=br_tf,PAWS of Austin,"10600 Little Thicket ,Austin,  78736",https://twitter.com/PAWSofAustin,512-288-9856,dogs@pawsofaustin.org,
www.pawsshelter.org,74-2421563,https://www.facebook.com/pawsshelter,PAWS Shelter of Central Texas,"500 FM 150 E ,Kyle, Texas 78640",https://www.twitter.com/pawsshelter,512-667-2244,info@pawsshelter.org,
Website,IRS EIN,Facebook,Name,Address,Twitter,Phone Number,Email,Instagram
www.100clubcentex.com,74-2665748,https://www.facebook.com/100clubcentex,The 100 Club of Central Texas,"3200 Steck Avenue,Austin, Texas 78757",https://www.twitter.com/100clubcentex,512-345-3200,ea@100clubcentex.com,
www.thefirstteeaustin.org,74-2930567,https://www.facebook.com/firstteeaustin,The First Tee of Greater Austin,"5501 Ed Bluestein Blvd.,Austin, Texas 78723",https://twitter.com/FirstTeeAustin,512-732-0380,rguier@firstteeaustin.org,
thecontemporaryaustin.org/,74-1233816,https://www.facebook.com/TheContemporaryAustin,The Contemporary Austin,"3809 W. 35th St,Austin, Texas 78703",https://twitter.com/ContemporaryATX,512-458-8191,info@thecontemporaryaustin.org,
www.christicenter.org,74-2463672,https://www.facebook.com/pages/The-Christi-Center/206855022721683,The Christi Center,"2306 Hancock Drive,Austin, Texas 78746",https://twitter.com/ChristiCenter,512-467-2600,lara@christicenter.org,https://instagram.com/christicenter
www.frontporchaustin.org,20-8225492,https://www.facebook.com/FrontPorchAustin,"The Front Porch Project, Inc.","209 W. 27th,Austin,  78705",,512-656-6594,steve@frontporchaustin.org,https://www.instagram.com/frontporchaustin
texas.childrensheartfoundation.org,46-1385053,https://www.facebook.com/CHFTX,The Children's Heart Foundation - Texas Chapter,"PO Box 5275,Round Rock,  78683",https://twitter.com/CHFTexas,512-666-0109,chftx@childrensheartfoundation.org,https://www.instagram.com/chftx/
www.theaustinproject.org,74-2634835,https://www.facebook.com/pages/The-Austin-Project/155727381157985,The Austin Project,"5221 Ledesma,Austin, Texas 78721",https://twitter.com/austin_project,512-414-6825,yvonne.lane@theaustinproject.org,
www.thebridgecollective.org,38-3892724,https://www.facebook.com/TheBridgeCollectiveAtx,The Bridge Collective,"PO Box 650075,Austin,  78765",https://twitter.com/thebridgeatx,512-524-9822,thebridgecollective2012@gmail.com,https://instagram.com/thebridgecollective
www.thebaronsmen.org,26-3680902,https://www.facebook.com/thebaronsmen,The Baron's Men,"PO Box 9255,Austin,  78766",https://www.twitter.com/thebaronsmen,512-777-1583,accounts@thebaronsmen.org,
www.austincityballet.org,74-2921034,,The Austin City Ballet,"PO Box 500125,Austin,  78750",,512-537-7045,austincityballet@gmail.com,
www.caringplacetx.org,74-2386902,https://www.facebook.com/thecaringplace,The Caring Place,"PO Box 1215,Georgetown,  78627",https://twitter.com/thecaringplace,512-943-0702,rturner@caringplacetx.org,
www.watertothrive.org,26-2213782,https://www.facebook.com/WaterToThrive/,Water to Thrive,"8701 North Mopac Expressway,Austin, Texas 78759",https://twitter.com/WaterToThrive,512-206-4495,team@watertothrive.org,https://www.instagram.com/watertothrive/
www.settlementhome.org,74-1200133,https://www.facebook.com/settlementhome,The Settlement Home for Children,"1600 Payton Gin Road,Austin, Texas 78758",https://twitter.com/SettlementHome,512-836-2150,development@settlementhome.org,https://www.instagram.com/settlementhome/?hl=en
www.theaustinharmonyproject.org,27-4173870,https://www.facebook.com/The.Austin.Harmony.Project,The Austin Harmony Project,"1806 W. Stassney, Suite 106,Austin, Texas 78745",https://twitter.com/HarmonyATX,512-394-5394,tressieseegers@yahoo.com,
www.youngjourney.org,20-1046969,https://www.facebook.com/theyoungjourney,The Young Journey Foundation,"4500 E. Palm Valley Blvd.,Round Rock,  78665",https://twitter.com/theyoungjourney,512-784-2459,info@youngjourney.org,https://www.instagram.com/youngjourneyfoundation/
www.unitedwayhaysco.org,74-2257167,https://www.facebook.com/UnitedWayofHaysCaldwellCounties/,United Way of Hays County,"PO Box 1728,San Marcos,  78667",https://twitter.com/UWHaysCo,512-353-1420,michelle.harper@uwhays.org,
www.thewrighthouse.org,74-2504808,https://www.facebook.com/pages/The-Wright-House-Wellness-Center/61702921953?ref=hl,The Wright House Wellness Center,"8101 Cameron Rd., Ste 105,Austin, Texas 78754",https://twitter.com/whwced,512-467-0088,lauren@thewrighthouse.org,
www.wimberleywatershed.org,74-2879756,https://www.facebook.com/wimberleywatershed,Wimberley Valley Watershed Association,"PO BOX 2534,Wimberley,  78676",https://www.twitter.com/lovejacobswell,512-722-3390,admin@wimberleywatershed.org,
www.themissyproject.org,74-2934750,https://www.facebook.com/TheMissyProject,The Missy Project,"11303 Deadoak Lane ,Austin, Texas 78759",https://twitter.com/marymagel,512-257-9680,themissyproject@gmail.com,
tlcanimalrescue.org,46-4543344,https://www.facebook.com/pg/The-Leisure-Cat-TLC-Animal-Rescue-358322790974100/about/?ref=page_internal,The Leisure Cat Animal Rescue (T.L.C.),"P.O. Box 1005,Buda ,  78610",,512-577-2318,melissacaffey@yahoo.com,
www.thelocker.info,46-2239181,https://@georgetownlocker,The Locker,"2705 Cedar Hollow Rd,Georgetown, Texas 78628",https://@thelocker_gtown,512-818-0521,thelocker.gtown@gmail.com,https://thelocker.gtown
www.lilithfund.org,74-3008249,https://www.facebook.com/lilithfund/,The Lilith Fund for Reproductive Equity,"PO Box 684949,Austin,  78768",https://twitter.com/lilithfund,281-797-7944,amanda@lilithfund.org,https://www.instagram.com/lilithfund/
zbgconservancy.org,47-3051483,,Zilker Botanical Garden Conservancy,"2220 Barton Springs Rd,Austin, Texas 78746",,512-572-0345,cat.newlands@zbgconservancy.org,
therefugeaustin.org,46-4098511,https://www.facebook.com/pages/The-Refuge-for-DMST/664287716946897,The Refuge for DMST,"PO Box 90804,Austin,   78709-0804",https://twitter.com/DMSTtherefuge,512-806-0558,steven@therefugeaustin.org,https://www.instagram.com/therefugeaustin/
www.johnson-center.org,20-0802572,https://www.facebook.com/jcchd/,The Johnson Center for Child Health & Development,"1700 Rio Grande Suite 200,Austin, Texas 78701",https://twitter.com/jcchd,512-732-8400,info@johnson-center.org,https://www.instagram.com/thejohnsoncenter
www.ladiesofdistinction2012.com,47-5384278,,"The Ladies of Distinction, INC","12307 Walter Vaughn Drive,Manor,  78653",,361-652-2263,ladiesofdistinction2012k@gmail.com,https://ladies.of.distinction
restorationranch.org,45-4522043,https://www.facebook.com/veterans4equinetherapy/?fref=ts,The Joyful Horse Project,"57 Treehaven Ct.,Austin,  78738",,512-551-3231,admin@joyfulhorseproject.org,
www.heatestablishment.com,46-4561321,https://www.facebook.com/heatestablishment/?fref=ts,The Human Environmental Animal Team (H.E.A.T.) Establishment,"2407 S Congress Ave.,Austin,  78704",,214-534-0307,headquarters@heatestablishment.com,https://instagram.com/h.e.a.t.headquarters
www.jlaustin.org,74-1168918,https://www.facebook.com/JLAustin.org,The Junior League of Austin's FIT - Food in Tummies Program,"5416 Parkcrest,Austin, Texas 78731",https://twitter.com/jlaustinorg,512-467-8982,funddevelopmentvp@jlaustin.org,
www.gilbertsullivan.org,74-1980669,https://www.facebook.com/gandsofaustin,The Gilbert & Sullivan Society of Austin,"PO BOX 684542,Austin,  78768-4542",https://twitter.com/gandsofaustin,512-472-4772,info@gilbertsullivan.org,
www.horseboyfoundation.org,45-4497358,https://www.facebook.com/horseboyworld/?fref=ts,The Horse Boy Foundation,"PO Box 1362,Elgin,  78621",https://twitter.com/horseboyworld?lang=en,512-423-9871,info@horseboyworld.com,https://www.instagram.com/horseboyworld/
wimberleywagrescue.org ,27-0425562,https://www.facebook.com/pages/WAG-Rescue/106694479361392?ref=hl,Wimberley Adoption Group & Rescue,"P. O. Box 2603,Wimberley,  78676",https://www.twitter.com/wimberleywag,512-847-3200,donations@wimberleywagrescue.org,
www.thehispanicalliance.org,45-1601843,https://www.facebook.com/The-Hispanic-Alliance-199366346802793/?ref=hl,The Hispanic Alliance,"PO Box 28251,Austin ,  78755",https://twitter.com/ATX_Soundwaves,512-927-6070,info@thehispanicalliance.org,
www.austinwildliferescue.org,74-1951561,https://www.facebook.com/AustinWildlifeRescue,"Wildlife Rescue, Inc.","5401 E. Martin Luther King Blvd.,Austin, Texas 78721",https://twitter.com/WildlifeInATX,512-472-9453,volunteerawr@gmail.com,https://www.instagram.com/austinwildliferescue
www.jpiilifecenter.org,20-8785471,https://www.facebook.com/pages/The-John-Paul-II-Life-Center/135397483166251,The John Paul II Life Center,"1600 W. 38th Street,Austin, Texas 78731",,512-407-2900,info@jpiilifecenter.org,
www.williamscommunityschool.org,45-2784237,https://www.facebook.com/pages/Williams-Community-School/265538043583227,William Mosing Center,"5209 Duval Road,Austin, Texas 78727",,512-250-5700,abby@williamscommunityschool.org,https://@williamscommunityschool
www.wildlife-rescue.org,74-2012897,https://www.facebook.com/wrrtx,Wildlife Rescue and Rehabilitation,"PO Box 369,Kendalia,  78027",https://twitter.com/WRRTX,830-336-2725,tguarrino@wildlife-rescue.org,https://instagram.com/wrrtx
www.thegodofhope.org/,41-4050748,,The God of Hope Ministries,"4220 Monterey Oaks Blvd,Austin, Texas 78749",,512-891-1649,ellery.buchanan@gmail.com,
www.weviva.org,27-4630738,https://www.facebook.com/WeViva,WeViva,"PO Box 301641,Austin,  78703",https://twitter.com/WeVivaNonProfit,512-551-2141,carolyn@weviva.org,https://@weviva
www.wholesomegeneration.org,26-1920026,https://www.facebook.com/wholesomegeneration,Wholesome Generation,"12251 Running Bird Lane,Austin, Texas 78758",https://www.twitter.com/wholesomegenatx,512-368-3885,Lene@wholesomegeneration.org,https://www.instagram.com/wholesome_lene
www.wildflower.org/,74-1934031,https://www.facebook.com/wildflowercenter,"Wildflower Donor Inc., Benefitting the Lady Bird Johnson Wildflower Center","4801 La Crosse Ave.,Austin, Texas 78739",https://twitter.com/WildflowerCtr,512-232-0138,ahorne@wildflower.org,https://www.instagram.com/wildflowercenter/
www.waya.org,74-2108180,https://www.facebook.com/WestAustinYouth/,West Austin Youth Association,"1314 Exposition Blvd.,Austin, Texas 78703",https://twitter.com/WestAustinYouth/,512-473-2528,admin@waya.org,https://www.instagram.com/WestAustinYouth/
www.wellawareworld.org,20-5025148,https://www.facebook.com/WellAwareWorld,Well Aware,",  ",https://twitter.com/WellAwareWorld,512-200-7312,info@wellawareworld.org,
www.westcave.org,51-0204049,https://www.facebook.com/pages/Westcave-Outdoor-Discovery-Center/135997252600,Westcave Outdoor Discovery Center,"24814 Hamilton Pool Road,Round Mountain, Texas 78663",https://twitter.com/WestcaveATX,512-276-2257,ryan@westcave.org,https://www.instagram.com/westcave/
welcometableaustin.org,45-3860627,https://www.facebook.com/CDF-Freedom-Schools-Austin-1416419008679230/,Welcome Table Inc. (CDF Freedom Schools),"1941 Webberville Road,Austin, Texas 78721",,512-926-6339,mcm@austinatlarge.net,
www.wellmedgives.org,20-5087010,,WellMed Charitable Foundation,"706 W. Ben White Blvd, Ste 125 A,Austin, Texas 78704",,210-774-3594,bpratt@wellmed.net,
www.weareblood.org,74-1366292,https://www.facebook.com/wearebloodtx/,We Are Blood,"4300 N. Lamar Blvd.,Austin, Texas 78756",https://twitter.com/weareblood,512-206-1219,snovotny@weareblood.org,https://www.instagram.com/wearebloodtx/
www.waterloocounseling.org,74-2291792,https://www.facebook.com/pages/Waterloo-Counseling-Center/48325517346?ref=hl,Waterloo Counseling Center,"314 East Highland Mall Blvd.,Austin, Texas 78752",https://twitter.com/WaterlooCounsel,512-444-9922,lorettah@waterloocounseling.org,
www.ywcaaustin.org,74-6053497,https://www.facebook.com/#!/YWCAatx,YWCA Greater Austin ,"2015 South IH 35,Austin, Texas 78741",https://twitter.com/YWatx,512-326-1222,development@ywcaaustin.org,
zachtheatre.org,74-1369410,https://www.facebook.com/zachtheatre,ZACH Theatre,"1510 Toomey Road,Austin, Texas 78704",https://twitter.com/zachtheatre,512-476-0594,bwoolley@zachtheatre.org,https://instagram.com/zachtheatre
